Name,RA_2000_Deg,Dec_2000_Deg,Vmag
,35.01833333333333,30.188333333333333,6.47
68Omi,34.83625,1.0225,3.04
63,35.2425,50.15138888888889,5.59
,34.74375,24.054444444444446,6.34
,34.92,3.654444444444444,6.5
9,35.589166666666664,55.845555555555556,5.17
,34.852916666666665,40.151666666666664,6.37
,35.709583333333335,41.396388888888886,5.82
,34.97625,54.05527777777778,5.81
69,35.48583333333333,0.39583333333333337,5.28
,35.965833333333336,55.364444444444445,6.28
70,35.55166666666667,-0.885,5.42
,35.505833333333335,9.222222222222221,5.46
,35.520833333333336,16.33777777777778,5.87
64,36.10375,50.00666666666667,5.19
Kap,35.63583333333333,22.18361111111111,5.2
10,36.31666666666667,56.61,6.25
,35.740833333333335,17.645555555555553,6.22
,35.549166666666665,42.8,6.31
65,36.405833333333334,50.27861111111111,4.71
,35.77708333333333,36.42361111111111,6.53
,35.7275,50.907777777777774,5.92
24Xi,36.204166666666666,10.610555555555555,5.47
,36.08375,24.1525,6.44
71,36.24333333333333,1.22,6.33
Del,35.437083333333334,67.34055555555555,4.09
,36.14083333333333,39.15944444444444,6.18
Iot,37.266666666666666,67.4025,4.52
72Rho,36.4875,11.709444444444445,4.89
66,36.965833333333336,50.569722222222225,6.12
,36.50125,14.658888888888889,5.83
,36.77916666666667,27.013333333333332,6.18
11,36.86541666666667,31.80138888888889,5.54
,36.64666666666667,19.95722222222222,5.88
Lam,36.224583333333335,59.68805555555556,5.35
Kap,35.71791666666667,72.35416666666666,5.01
,37.354166666666664,55.53638888888889,6.51
12,37.041666666666664,29.669444444444444,5.29
73Xi,37.03958333333333,8.459999999999999,4.28
,37.0,1.9608333333333332,6.45
13,37.202083333333334,29.931944444444447,5.89
Kap,36.74625,46.29611111111111,4.25
,36.35958333333333,65.50527777777778,6.41
,37.306666666666665,23.468888888888888,6.19
Phi,37.007083333333334,32.18888888888889,5.14
,37.397083333333335,9.565833333333334,6.07
,37.56916666666667,33.83388888888889,6.25
,37.1475,30.897499999999997,6.11
,37.635,25.235,5.92
26,37.66,19.85527777777778,6.15
,37.48083333333334,21.31722222222222,6.77
27,37.72666666666667,17.703888888888887,6.23
,37.68833333333333,0.25527777777777777,6.0
,37.5575,24.81361111111111,6.51
,37.01833333333333,63.70027777777778,6.37
,37.63666666666666,21.454444444444444,6.1
14,38.02583333333333,36.14722222222222,5.15
,37.875416666666666,2.2672222222222222,5.25
,38.21875,34.5425,5.83
75,38.03916666666667,0.965,5.35
76Sig,38.02166666666667,14.75527777777778,4.75
29,38.22541666666667,15.034722222222221,6.04
,38.06166666666667,35.572500000000005,6.3
,39.50833333333333,72.81833333333333,5.16
Lam,38.27916666666667,33.35,5.9
,38.4175,19.998055555555556,6.21
,38.86625,39.66444444444444,6.36
,39.400416666666665,65.74555555555555,5.78
,38.91166666666667,37.31222222222222,5.71
Ome,38.46125,27.767500000000002,4.9
15,38.945,34.6875,5.35
,38.76708333333333,7.471388888888889,6.18
77,38.67791666666667,6.140555555555556,5.75
,39.02041666666667,6.886944444444444,5.82
78Nu,38.96875,5.593333333333333,4.86
,38.4775,50.906388888888884,6.24
,39.23833333333334,38.73277777777778,5.9
,39.17875,31.6075,6.1
,39.260416666666664,34.263888888888886,5.3
80,39.0,6.168333333333334,5.53
,39.336666666666666,39.895833333333336,6.54
,39.276666666666664,32.89194444444444,6.25
,38.39,61.41305555555555,6.77
31,39.157916666666665,12.4475,5.68
30,39.24041666666667,24.648333333333333,7.09
30,39.25208333333333,24.6475,6.5
,39.14625,7.729722222222223,5.81
Iot,39.03875,29.955277777777777,5.75
,39.57416666666666,37.72666666666667,6.18
,39.615833333333335,38.089444444444446,6.3
,39.50333333333333,7.695277777777778,6.39
81,39.424166666666665,2.6038888888888887,5.65
Lam,39.244166666666665,33.42166666666667,5.79
32Nu,39.704166666666666,21.961388888888887,5.43
,41.94833333333333,81.44833333333334,5.78
,39.65375,3.443055555555556,6.21
Mu,37.91875,78.89055555555557,5.28
Iot,39.57791666666667,29.805833333333332,5.83
Eta,39.35166666666667,51.456944444444446,5.31
82Del,39.87083333333333,0.3286111111111111,4.07
,39.60333333333333,36.00944444444444,6.49
83Eps,39.89083333333333,10.127777777777776,4.84
33,40.17125,27.060833333333335,5.3
,40.065416666666664,6.111944444444444,6.25
,40.05125,8.546944444444446,5.78
11,40.76166666666666,55.10583333333334,5.77
,40.010416666666664,29.366111111111113,6.52
,40.74875,53.52611111111111,5.84
12,40.562083333333334,40.193888888888885,4.91
,39.95,41.108333333333334,4.75
84,40.307916666666664,-0.6958333333333333,5.71
,41.20708333333334,67.82472222222222,5.95
,40.75791666666667,48.26555555555556,6.48
34Mu,40.59166666666667,20.011666666666667,5.69
Iot,40.166666666666664,38.144444444444446,4.11
,40.45125,2.7866666666666666,6.05
,40.391666666666666,13.450555555555555,5.98
,40.620416666666664,10.741666666666665,6.3
,39.882083333333334,63.71805555555556,6.55
13The,41.05,49.22833333333333,4.12
14,41.02166666666667,44.29694444444444,5.43
35,40.86291666666666,27.70722222222222,4.66
Zet,40.165,53.45,5.21
,40.96333333333333,25.638055555555557,6.35
86Gam,40.825,3.2358333333333333,3.47
,40.5275,37.61611111111111,6.01
Eps,39.8975,67.73305555555555,4.11
,40.53541666666667,45.47555555555556,6.1
36,41.07958333333333,17.76388888888889,6.46
37Omi,41.13708333333334,15.311666666666667,5.77
Iot,40.639583333333334,49.19972222222223,5.41
89Pi,41.030833333333334,12.141388888888889,4.25
38,41.24,12.445833333333333,5.18
87Mu,41.235416666666666,10.114166666666666,4.27
,40.834583333333335,39.472500000000004,6.36
,42.23125,69.63416666666667,6.18
,41.33708333333333,4.711666666666667,6.03
,41.08541666666667,31.475,6.22
1Tau,41.27583333333333,17.427500000000002,4.47
,41.742916666666666,35.98361111111111,6.25
,41.764583333333334,35.555,6.3
,41.044583333333335,51.42944444444444,6.15
,41.31875,45.71277777777778,6.85
,40.86083333333333,65.28555555555555,6.26
39,41.97708333333333,29.247222222222224,4.51
,42.37833333333333,57.08416666666667,6.25
,41.68833333333333,20.360277777777778,6.49
,41.79666666666667,21.514444444444443,6.47
40,42.13375,18.283611111111114,5.82
,42.99458333333333,68.88861111111112,5.8
,42.19125,25.188055555555557,5.86
,42.36291666666666,37.32611111111112,6.45
,41.983333333333334,11.539444444444445,6.9
Gam,41.364583333333336,62.29555555555555,5.74
15Eta,42.674166666666665,55.89555555555555,3.76
Eta,41.89041666666667,34.44916666666667,6.51
42Pi,42.322916666666664,17.464166666666667,5.22
Zet,41.38583333333333,66.38333333333334,4.84
41,42.49583333333333,27.260555555555555,3.63
,42.93958333333333,58.31472222222222,6.45
16,42.64625,38.31861111111112,4.23
Bet,42.2725,31.59416666666667,4.46
,42.92375,46.841944444444444,5.88
17,42.87833333333333,35.05972222222222,4.53
Gam,42.4625,23.439722222222223,6.14
Gam,42.475833333333334,26.058333333333334,5.39
,43.21666666666667,52.99777777777778,6.36
43Sig,42.873333333333335,15.081944444444444,5.49
Eta,42.56166666666667,34.156388888888884,5.92
,43.33833333333333,48.56944444444445,6.26
2Tau,42.75958333333333,20.995833333333334,4.75
Eta,42.66833333333334,34.32388888888889,5.47
Nu,42.25625,61.193333333333335,5.26
,42.69958333333334,38.068333333333335,6.36
18Tau,43.56458333333333,52.7625,3.95
20,43.4275,38.337500000000006,5.33
,43.29875,16.483333333333334,6.31
,43.13375,11.230555555555554,6.04
,42.98041666666666,29.185555555555556,6.4
,43.21041666666667,8.55888888888889,6.32
,43.98708333333333,61.52111111111111,5.59
,44.10333333333333,64.3325,6.24
,43.397083333333335,21.62361111111111,5.95
Psi,43.39333333333333,37.56305555555556,5.92
,44.21083333333333,51.26083333333333,6.22
,44.13916666666667,47.163888888888884,6.02
,43.08,61.09027777777778,6.03
45Rho,43.952083333333334,18.331666666666667,5.91
,43.470416666666665,48.109722222222224,4.0
46Rho,44.10875,18.023055555555555,5.63
,44.0575,8.381666666666668,5.97
,43.52708333333333,49.12861111111111,6.21
Nu,42.61875,74.93305555555555,4.75
21,44.32208333333333,31.934166666666666,5.11
3Eta,44.107083333333335,7.101944444444445,3.89
,44.155833333333334,2.2877777777777775,5.17
,44.50958333333333,38.615,6.04
,44.26916666666666,4.501111111111111,6.11
47,44.52166666666667,20.66861111111111,5.8
22Pi,44.690416666666664,39.66277777777778,4.7
,43.58708333333333,63.56444444444445,6.56
,46.5325,79.41861111111112,5.49
24,44.76541666666667,35.183055555555555,4.93
4,44.34875,22.138055555555553,5.45
,44.30458333333333,28.14472222222222,6.29
,44.95791666666667,47.22083333333334,5.47
,44.91625,41.033055555555556,5.89
48Eps,44.80291666666667,21.340277777777775,4.63
48Eps,44.80291666666667,21.340277777777775,4.63
6,44.52375,22.39388888888889,5.84
,45.2175,52.35166666666667,5.28
,45.2225,52.352222222222224,6.74
,44.675,1.2175,5.23
,44.38625,37.808888888888895,6.41
,45.049166666666665,38.13166666666667,6.11
,44.6975,8.22361111111111,6.14
91Lam,44.92875,8.9075,4.7
The,44.565416666666664,39.69527777777778,3.24
The,44.56791666666667,39.69555555555556,4.35
5,44.92166666666667,1.5350000000000001,5.56
,44.7775,27.09305555555556,6.14
Zet,44.900416666666665,24.725833333333334,5.71
,45.18375,10.870277777777778,5.95
,44.90958333333333,31.49277777777778,6.31
7,45.2125,1.1213888888888888,6.11
49,45.47541666666667,26.46222222222222,5.9
,47.928333333333335,81.47055555555556,5.95
8Rho,45.291666666666664,6.337222222222222,5.75
,45.46791666666667,5.336111111111111,6.25
Bet,44.69916666666666,63.92861111111111,4.99
93,45.59375,4.352777777777778,5.61
92Alp,45.57,4.089722222222222,2.53
,45.48375,8.038611111111113,5.83
,45.53875,5.505277777777778,6.19
Eps,45.40708333333333,27.908333333333335,5.89
23Gam,46.19916666666666,53.506388888888885,2.93
,45.87625,28.26972222222222,6.36
9Rho,45.67625,6.314722222222222,5.32
,46.385,56.70583333333334,4.76
11Tau,45.59791666666667,22.375555555555554,4.09
,46.41625,56.06861111111112,6.11
25Rho,46.29416666666667,38.84027777777778,3.39
,46.829166666666666,64.05777777777777,5.89
,46.336666666666666,40.5825,6.05
,46.169583333333335,15.85611111111111,6.49
10Rho,46.068333333333335,6.399166666666667,5.26
,46.15875,1.863611111111111,6.05
52,46.36125,25.255277777777778,6.8
52,46.36125,25.255277777777778,7.0
,45.73291666666667,45.025,5.82
,47.01625,52.21333333333334,6.31
,46.59875,13.187222222222223,5.62
,47.98458333333333,74.39361111111111,4.87
,46.9475,47.30833333333333,6.41
Mu,45.903333333333336,58.26222222222222,5.11
,46.639583333333334,5.911388888888889,5.27
26Bet,47.04208333333333,40.955555555555556,2.12
Iot,47.266666666666666,49.61333333333334,4.05
53,46.857083333333335,17.88,6.11
The,45.564166666666665,70.0975,5.53
54,47.08833333333333,18.795,6.27
27Kap,47.37416666666667,44.85722222222223,3.8
,47.16125,8.470833333333333,6.28
,46.96208333333333,26.16888888888889,6.19
55,47.40291666666667,29.076944444444443,5.72
,47.53666666666667,27.82,6.42
,47.6125,26.89638888888889,6.02
28Ome,47.8225,39.611666666666665,4.63
,47.662083333333335,11.8725,5.98
,48.11,47.725833333333334,6.33
,48.04,42.376111111111115,6.15
57Del,47.9075,19.726666666666667,4.35
,47.84125,13.047777777777778,6.12
,47.6475,22.261666666666667,6.38
56,48.05916666666667,27.256944444444443,5.79
,47.82833333333333,2.1883333333333335,6.05
,48.35,48.176944444444445,5.9
,47.82,15.974722222222221,6.26
,48.11,6.660833333333334,5.56
,46.955,68.73444444444445,6.15
,47.61416666666667,47.26583333333333,6.12
,50.08208333333334,77.73472222222222,5.45
94,48.193333333333335,0.8038888888888889,5.06
Alp,48.017916666666665,27.013055555555553,3.87
,48.95,57.14083333333333,5.79
,53.08375,84.91111111111111,5.61
,48.73625,42.50388888888889,6.07
,49.38166666666667,65.65861111111111,6.36
,48.1075,43.58027777777778,5.93
,49.05083333333334,50.937777777777775,5.03
,48.25625,34.056111111111115,6.27
,48.83541666666667,30.55666666666667,5.52
58Zet,48.72541666666667,21.044444444444448,4.89
,49.01958333333334,45.34583333333334,6.16
,48.40833333333333,28.195833333333333,6.16
,48.94583333333333,32.85638888888889,6.31
,49.00791666666667,34.68861111111111,6.25
,48.138333333333335,56.67833333333333,5.74
,49.14625,32.183611111111105,6.06
,49.2975,40.483333333333334,6.45
,48.75083333333333,25.89972222222222,6.25
,46.88333333333333,77.01055555555556,5.57
30,49.4475,44.025,5.47
,49.00375,4.081388888888888,6.17
13Zet,48.958333333333336,7.180277777777778,4.8
,49.9975,65.65222222222222,4.84
,49.44083333333333,39.28333333333333,5.96
29,49.6575,50.22222222222222,5.15
14,49.14875,8.845555555555555,6.14
31,49.781666666666666,50.095,5.03
,49.04708333333333,29.1725,6.65
,49.6825,34.22277777777778,4.82
95,49.593333333333334,-0.9302777777777778,5.38
,49.51166666666666,27.203055555555554,5.91
15,49.592083333333335,21.488611111111112,4.88
59,49.9825,27.07111111111111,5.9
96Kap,49.84041666666667,3.370277777777778,4.83
,49.67166666666667,17.440277777777776,5.71
,49.36083333333333,46.248333333333335,5.85
,50.085,29.048333333333336,4.47
60,50.10666666666667,25.662777777777777,6.12
,50.469166666666666,49.07083333333334,5.93
32,50.360416666666666,43.32944444444445,4.95
16Tau,49.87916666666667,20.24222222222222,3.69
,49.895,23.876944444444444,5.61
61Tau,50.306666666666665,21.146944444444443,5.28
Zet,49.4425,61.42472222222222,5.54
97Kap,50.278333333333336,3.6755555555555555,5.69
,49.982083333333335,42.930277777777775,4.27
,51.16875,64.58611111111111,5.23
Zet,49.55375,61.493611111111115,5.24
,50.805,49.21333333333334,5.29
62,50.54958333333333,27.6075,5.52
,50.18833333333333,25.39361111111111,6.39
,49.49583333333333,65.07305555555556,6.05
63Tau,50.68833333333333,20.741944444444446,5.09
,50.35,22.364722222222223,5.52
33Alp,51.08083333333333,49.861111111111114,1.79
,50.56791666666667,24.412222222222223,6.35
,51.12375,33.53583333333333,5.61
,51.45166666666667,53.92166666666667,6.51
,50.38875,46.223055555555554,6.39
64,51.077083333333334,24.724166666666665,5.5
,50.91291666666667,4.881944444444445,6.38
,50.82416666666666,6.2058333333333335,6.2
Iot,48.99,76.61166666666666,5.52
,51.28916666666667,41.257222222222225,6.51
65,51.10875,20.803611111111113,6.08
,51.04208333333333,12.629444444444445,6.04
,51.48916666666667,49.12083333333334,6.09
1Omi,51.20333333333333,9.02888888888889,3.6
,50.935833333333335,31.29277777777778,6.5
,52.58125,71.86388888888888,6.32
,52.098333333333336,60.25555555555555,6.49
,52.01291666666667,49.062777777777775,4.98
,52.26708333333333,59.94027777777777,4.21
,51.763333333333335,18.75638888888889,6.57
,52.218333333333334,49.848333333333336,5.58
2Xi,51.7925,9.732777777777779,3.74
,51.82791666666667,12.735,6.28
,52.47875,58.87861111111111,4.54
,52.086666666666666,33.8075,5.61
Chi,51.4825,34.079166666666666,6.39
,52.54708333333333,59.36611111111111,6.13
34,52.342083333333335,49.50888888888889,4.67
,51.59375,26.6825,5.93
,52.50083333333333,55.45194444444445,5.09
,52.35916666666667,46.937777777777775,6.24
66,52.11083333333333,22.804166666666667,6.03
,51.54875,40.363055555555555,6.32
,52.00416666666667,10.713333333333333,5.73
,52.65416666666667,48.103611111111114,5.82
35Sig,52.64375,47.99527777777778,4.36
,51.010416666666664,68.37527777777778,6.15
Chi,51.88916666666667,34.31861111111111,5.71
,53.80166666666667,73.34694444444445,6.57
,52.8725,49.209722222222226,6.29
Chi,52.047916666666666,34.14666666666667,6.5
,52.95458333333333,49.40083333333333,6.39
,52.41291666666667,5.195,5.99
4,52.60208333333333,11.336388888888889,5.14
,52.4,11.325277777777778,5.59
,53.035833333333336,48.02361111111111,5.47
,51.40083333333333,68.66361111111111,5.96
,52.836666666666666,27.571944444444444,5.96
5,52.718333333333334,12.936666666666667,4.11
,52.689166666666665,6.188611111111111,5.94
,53.38375,58.765,6.4
36,53.10958333333333,46.05694444444444,5.31
17,52.654583333333335,4.924722222222223,4.73
,53.42166666666667,57.86888888888889,6.37
,53.16291666666667,44.855555555555554,6.41
,53.4125,54.974722222222226,5.98
,53.166666666666664,35.461666666666666,5.9
,52.479166666666664,41.365833333333335,5.78
,52.556666666666665,40.63,6.12
,53.75333333333333,60.04111111111111,6.46
,53.39625,39.89944444444444,5.81
6,53.15,9.373611111111112,5.77
,54.85333333333333,75.73972222222223,6.27
,52.65416666666667,46.624722222222225,5.99
,52.974583333333335,24.38583333333333,6.38
Kap,52.34458333333333,61.0625,4.72
18Eps,53.2325,8.541666666666668,3.73
,53.53458333333333,17.83277777777778,6.17
7,53.61083333333333,24.464444444444442,5.92
37Psi,54.1225,48.19277777777778,4.23
19Tau,53.44708333333333,20.36722222222222,4.27
,53.705,6.417777777777778,6.49
,53.145,49.62138888888889,5.68
,53.655833333333334,8.131388888888889,6.25
,52.715,65.51027777777777,5.83
,53.486666666666665,30.919722222222223,6.2
,54.58208333333334,56.93277777777777,6.3
,53.639583333333334,30.12527777777778,6.4
,53.215,60.98305555555556,6.41
,54.50083333333333,42.58305555555556,6.42
,53.99041666666667,10.806388888888888,5.57
,54.19708333333333,0.5877777777777778,5.71
20,54.0725,16.533055555555556,5.23
10,54.218333333333334,0.40166666666666667,4.28
,54.44916666666666,15.430833333333332,6.39
,54.750416666666666,20.91583333333333,6.5
,53.602916666666665,64.23555555555555,6.75
,55.53875,63.21666666666667,5.1
,54.27375,39.72527777777778,4.58
,62.50625,86.6261111111111,5.86
,54.62166666666667,6.6083333333333325,5.85
,52.495,77.64805555555556,5.7
,54.857083333333335,16.53666666666667,6.16
21,54.754583333333336,4.373888888888889,5.96
,55.67791666666667,59.96944444444445,5.76
,55.282916666666665,37.580000000000005,5.57
Tau,54.69875,26.056944444444444,6.01
12,54.962916666666665,3.0569444444444445,5.57
,54.90958333333333,2.6069444444444443,6.23
,54.85583333333334,9.562777777777777,6.19
11,55.19291666666667,25.329444444444444,6.11
,54.99791666666667,0.8794444444444444,6.12
,55.0475,14.773333333333333,6.33
22,55.15958333333333,4.789444444444444,5.53
39Del,55.73125,47.7875,3.01
40,55.59375,33.965,4.97
,56.50375,67.20166666666667,5.8
,55.3075,10.196944444444444,6.49
13,55.57875,19.700277777777778,5.69
,56.026666666666664,48.52361111111111,6.06
,55.343333333333334,18.415277777777778,6.59
,56.50958333333333,63.345,4.8
,56.17041666666667,46.099722222222226,6.11
38Omi,56.07958333333333,32.288333333333334,3.83
14,55.946666666666665,19.665,6.14
,56.130833333333335,36.46,5.59
Del,55.562083333333334,30.061666666666667,5.0
41Nu,56.29833333333333,42.578611111111115,3.77
23Del,55.812083333333334,8.236666666666666,3.54
,56.11708333333333,20.928611111111113,6.1
,57.3075,70.8711111111111,5.44
,55.89083333333333,9.514444444444445,5.6
16,56.200833333333335,24.289444444444445,5.46
,56.497083333333336,45.68194444444444,5.66
17,56.21875,24.113333333333333,3.7
,55.70875,36.68638888888889,4.59
18,56.290416666666665,24.839166666666664,5.64
19,56.302083333333336,24.46722222222222,4.3
24,56.12708333333333,0.8369444444444444,5.25
,56.884166666666665,55.9225,6.1
Gam,57.58958333333333,71.33222222222221,4.63
